Key,Value
historical,11542509.653603673
ssp126,11651626.62730446
ssp370,11635735.839914791
ssp585,11688305.99190084
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.9453487757467077
ssp370_percentage_change_cf_historical,0.8076769187020976
ssp585_percentage_change_cf_historical,1.2631251146638538
