Key,Value
historical,11208466.970265495
ssp126,11348396.683406012
ssp370,11369769.612964911
ssp585,11442360.587748306
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.2484286523012609
ssp370_percentage_change_cf_historical,1.4391142261232532
ssp585_percentage_change_cf_historical,2.0867583238929863
