Key,Value
historical,11234718.405070813
ssp126,11310198.899939537
ssp370,11323494.286825186
ssp585,11307996.988030609
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.6718503494903388
ssp370_percentage_change_cf_historical,0.7901923177202473
ssp585_percentage_change_cf_historical,0.6522511763776913
