Key,Value
historical,5505908.253657369
ssp126,5576997.499271084
ssp370,5579958.486827244
ssp585,5620578.401108695
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.2911447546640966
ssp370_percentage_change_cf_historical,1.344923121824384
ssp585_percentage_change_cf_historical,2.0826745047041997
