Key,Value
historical,8773280.193498082
ssp126,8918853.315018153
ssp370,9015065.31311654
ssp585,9085121.560592674
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.6592781526338944
ssp370_percentage_change_cf_historical,2.755926110711075
ssp585_percentage_change_cf_historical,3.5544444063885967
