Key,Value
historical,4541673.670052049
ssp126,4605005.116180533
ssp370,4623801.046970122
ssp585,4650086.725794345
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.3944517094236335
ssp370_percentage_change_cf_historical,1.808306428082307
ssp585_percentage_change_cf_historical,2.387072775773737
