Key,Value
historical,11296754.705216454
ssp126,11330451.188627485
ssp370,11320935.60215427
ssp585,11334430.258157983
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.2982846338645466
ssp370_percentage_change_cf_historical,0.2140517128042938
ssp585_percentage_change_cf_historical,0.3335077544361639
