Key,Value
historical,5767644.273309384
ssp126,5826171.561668837
ssp370,5835642.8991083065
ssp585,5857089.727724778
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.014752047561211
ssp370_percentage_change_cf_historical,1.1789670544280364
ssp585_percentage_change_cf_historical,1.5508143390416067
