Key,Value
historical,11324095.033750929
ssp126,11372329.181951584
ssp370,11385605.002968088
ssp585,11376043.126467176
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.4259426299134347
ssp370_percentage_change_cf_historical,0.5431777906652258
ssp585_percentage_change_cf_historical,0.4587394627245534
