Key,Value
historical,11258532.931246577
ssp126,11312752.05022406
ssp370,11299226.601660185
ssp585,11315441.478817582
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.48158245224833274
ssp370_percentage_change_cf_historical,0.3614473631876832
ssp585_percentage_change_cf_historical,0.5054703656198678
