Key,Value
historical,11238416.954512507
ssp126,11265899.659395453
ssp370,11278994.908429664
ssp585,11260594.29271842
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.24454249200916925
ssp370_percentage_change_cf_historical,0.36106467735977565
ssp585_percentage_change_cf_historical,0.19733507215185073
