Key,Value
historical,10998864.514087923
ssp126,11038347.891225237
ssp370,11037628.158187155
ssp585,11035155.406362973
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.35897684789863665
ssp370_percentage_change_cf_historical,0.35243314479945903
ssp585_percentage_change_cf_historical,0.32995126204679587
