Key,Value
historical,11113807.998333681
ssp126,11130836.769668296
ssp370,11115431.188484615
ssp585,11137512.203282945
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.15322175205085212
ssp370_percentage_change_cf_historical,0.014605166394603082
ssp585_percentage_change_cf_historical,0.2132860757790445
