Key,Value
historical,11403631.824291859
ssp126,11416306.409196427
ssp370,11437116.199959945
ssp585,11426371.202882018
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.11114516059321596
ssp370_percentage_change_cf_historical,0.29362904892069697
ssp585_percentage_change_cf_historical,0.19940470668055074
