Key,Value
historical,11307719.530386023
ssp126,11382133.438733
ssp370,11406434.82991572
ssp585,11429101.452876665
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.6580805983647946
ssp370_percentage_change_cf_historical,0.8729903431406203
ssp585_percentage_change_cf_historical,1.0734429887871275
