Key,Value
historical,11304195.97755298
ssp126,11373748.134521376
ssp370,11380841.423350535
ssp585,11371249.028161412
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.6152773457440722
ssp370_percentage_change_cf_historical,0.6780265128962015
ssp585_percentage_change_cf_historical,0.5931695694375859
