Key,Value
historical,11236202.437477956
ssp126,11317768.518087314
ssp370,11292230.507464876
ssp585,11343102.225894291
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.7259221348424453
ssp370_percentage_change_cf_historical,0.49863884438430156
ssp585_percentage_change_cf_historical,0.951387170275385
