Key,Value
historical,11235999.835414628
ssp126,11310546.530506201
ssp370,11312936.057710167
ssp585,11339018.181551155
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.6634629421817059
ssp370_percentage_change_cf_historical,0.6847296495416901
ssp585_percentage_change_cf_historical,0.916859626606835
