Key,Value
historical,11526607.263771614
ssp126,11586903.099268766
ssp370,11614614.621843185
ssp585,11635767.93478221
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,0.5231013264992834
ssp370_percentage_change_cf_historical,0.7635148492321788
ssp585_percentage_change_cf_historical,0.9470321015767678
