Key,Value
historical,5747239.29146163
ssp126,5816467.220208814
ssp370,5870263.006234134
ssp585,5852753.711229106
historical_percentage_change_cf_historical,0.0
ssp126_percentage_change_cf_historical,1.2045423069478394
ssp370_percentage_change_cf_historical,2.1405706032681406
ssp585_percentage_change_cf_historical,1.8359148526186098
